model;type;price;km;location;year;link
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;299900;151.000;Engesvang;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1664181
Audi Q5;2,0 TDI Quat S Tron 190HK 5d 7g Aut.;484990;86.000;Hillerød;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-quat-s-tron-190hk-5d-7g-aut/1664898
Audi A4;3,0 TDi 218 Sport Avant S-tr.;399900;48.000;Varde;2017;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-218-sport-avant-s-tr/1665096
Audi A6;3,0 TDi 320 S-line Avant quattro Tiptr.;419900;179.000;Varde;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-320-s-line-avant-quattro-tiptr/1665300
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;349900;125.000;Køge;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1665524
Audi Q5;2,0 TDI Sport Quat S Tron 190HK 5d 7g Aut.;4157;69.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-sport-quat-s-tron-190hk-5d-7g-aut/1667576
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3277;87.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1671912
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;399900;65.000;Randers;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1674419
Audi A4;2,0 TDi 190 Sport Avant S-tr.;219900;186.000;Grindsted;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1679511
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;359900;68.000;Grindsted;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1680206
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;364900;70.000;Grindsted;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1680353
Audi A6;2,0 TDi 190 S-line S-tr.;449800;83.000;Ishøj;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-s-line-s-tr/1683864
Audi A4;2,0 TDi 177 S-line Avant Multitr.;159700;144.000;Herning;2012;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-177-s-line-avant-multitr/1691091
Audi A4;2,0 TDi 150 Sport Avant S-tr.;229900;139.000;Brøndby;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1691667
Audi A3;2,0 TDi 150 Sport Sportback S-tr.;199900;155.000;Hedensted;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback-s-tr/1691821
Audi A3;2,0 TDi 150 Sport Sportback S-tr.;234800;117.000;Bramming;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback-s-tr/1691890
Audi A3;35 TDi Sport Limited Sportback S-tr.;309880;31.000;Silkeborg;2019;https://www.biltorvet.dk/bil/audi/a3/35-tdi-sport-limited-sportback-s-tr/1692393
Audi Q3;2,0 TDI Quat S Tron 150HK 5d 7g Aut.;249800;90.978;Herning;2015;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-quat-s-tron-150hk-5d-7g-aut/1697228
Audi A3;2,0 TDi 150 S-line Sportback S-tr.;274900;117.000;Struer;2017;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-s-line-sportback-s-tr/1697437
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;309900;128.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1698652
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3013;128.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1698653
Audi A6;3,0 TDi 204 S-line Avant Multitr.;169800;251.000;Møldrup;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-204-s-line-avant-multitr/1699039
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;349900;68.000;Brøndby;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1699103
Audi A6;3,0 TDi 218 S-line Avant quattro S-tr.;399700;119.000;Hadsund;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-quattro-s-tr/1699944
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;399900;47.000;Grindsted;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1700434
Audi A6;2,0 TDi 190 Ultra Avant quattro S-tr;399900;88.000;Grindsted;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-quattro-s-tr/1700444
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;279900;187.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1701038
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;2749;187.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1701040
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;309900;139.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1701960
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3013;139.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1701961
Audi A6;3,0 TDi 313 S-line Avant quattro Tiptr.;275000;248.000;Odense;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-313-s-line-avant-quattro-tiptr/1703374
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;489900;258.000;Grindsted;2016;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1705082
Audi A3;Sportback 2,0 TDI Sport Limited Edition S Tronic 150HK 5d 6g Aut.;299900;22.000;Silkeborg;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tdi-sport-limited-edition-s-tronic-150hk-5d-6g-aut/1705304
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;299900;134.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1705305
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;2925;134.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1705307
Audi Q7;3,0 TDi 272 S-line quattro Tiptr.;599900;157.000;Silkeborg;2016;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr/1705509
Audi A4;2,0 TDi 177 S-line Avant quattro S-tr.;259900;105.000;Varde;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-177-s-line-avant-quattro-s-tr/1707331
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;499900;91.000;Langå;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1709326
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;329900;80.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1709985
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3189;80.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1710038
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;319900;107.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1710040
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3191;107.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1710041
Audi A6;Avant 2,0 TDI Quat S Tron 190HK Stc 7g Aut.;399800;92.000;Rødding;2016;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-quat-s-tron-190hk-stc-7g-aut/1710439
Audi A6;Avant 3,0 TDI Competition Quattro Tiptr. 326HK Stc 8g Aut.;658800;44.000;Rødding;2017;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-competition-quattro-tiptr--326hk-stc-8g-aut/1710457
Audi Q5;3,0 TDi 245 S-line quattro S-tr.;239800;240.000;Herning;2013;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-s-line-quattro-s-tr/1710624
Audi A6;2,0 TDi 190 Ultra S-line S-tr.;245200;146.000;Varde;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-s-tr/1710649
Audi A6;2,0 TDi 190 Ultra S-line S-tr.;299900;142.000;Køge;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-s-tr/1711119
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;279900;131.000;Viborg;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1711628
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;418000;93.000;Rødding;2017;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1711971
Audi A6;Avant 3,0 TDI Competition Quattro Tiptr. 326HK Stc 8g Aut.;768800;65.000;Rødding;2017;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-competition-quattro-tiptr--326hk-stc-8g-aut/1711972
Audi A6;Avant 2,0 TDI Sport Quat S Tron 204HK Stc 7g Aut.;566800;40.000;Rødding;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-sport-quat-s-tron-204hk-stc-7g-aut/1711973
Audi Q5;2,0 TDI Sport Quat S Tron 190HK 5d 7g Aut.;599800;48.000;Rødding;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-sport-quat-s-tron-190hk-5d-7g-aut/1711974
Audi Q5;3,0 TDI Quat S Tron 240HK 5d 7g Aut.;132000;375.000;Brovst;2008;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-quat-s-tron-240hk-5d-7g-aut/1712297
Audi A6;2,0 TDi 190 S-line Avant quattro S-tr.;379780;110.000;Hillerød;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-s-line-avant-quattro-s-tr/1713618
Audi A4;2,0 TDi 190 S-line Avant S-tr.;399900;107.000;Svenstrup;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-s-line-avant-s-tr/1714234
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;332500;111.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1715270
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3189;111.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1715271
Audi A5;3,0 TDi 286 S-line Sportback quattro Tiptr.;599900;114.000;Svenstrup;2018;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-286-s-line-sportback-quattro-tiptr/1715399
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;469900;75.000;Svenstrup;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1715416
Audi A4;2,0 TDi 190 Sport Avant S-tr.;349900;101.000;Svenstrup;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1715476
Audi A4;2,0 TDi 190 Sport Avant S-tr.;359900;107.000;Svenstrup;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1715566
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;312500;105.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1715907
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3013;105.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1715908
Audi A4;3,0 TDi 245 S-line Avant quattro S-tr.;196900;163.000;Stenløse;2013;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-245-s-line-avant-quattro-s-tr/1716417
Audi Q7;3,0 TDi 240 S-line quattro Tiptr. 7prs;299999;270.000;Haderslev;2010;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-240-s-line-quattro-tiptr--7prs/1718341
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;312500;114.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1719181
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3013;114.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1719182
Audi Q7;3,0 TDi 272 S-line quattro Tiptr.;734321;98.000;Farsø;2017;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr/1720171
Audi A4;2,0 TDi 150 S-line Avant Multitr.;179995;205.000;Viby;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-avant-multitr/1722541
Audi A3;2,0 TDi 150 Sport Sportback S-tr.;214900;140.000;Vejle;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback-s-tr/1722779
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;295000;182.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1724367
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;2837;182.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1724368
Audi Q7;3,0 TDi 272 S-line quattro Tiptr.;619321;120.000;Farsø;2016;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr/1725320
Audi A5;3,0 TDi 240 Sportback quattro S-tr.;149700;292.000;Vodskov;2010;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-240-sportback-quattro-s-tr/1725787
Audi A3;2,0 TDi 150 Ambition Sportback S-tr.;149900;197.000;Rødekro;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-sportback-s-tr/1725947
Audi A5;2,0 TDi 190 S-line Sportback quattro S-tr.;419800;86.000;Bramming;2017;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-s-line-sportback-quattro-s-tr/1727597
Audi A4;2,0 TDi 190 S-line Avant S-tr.;379800;68.000;Bramming;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-s-line-avant-s-tr/1727598
Audi A3;2,0 TDi 184 Sport Sportback quattro S-tr.;285000;116.000;Lynge;2017;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-184-sport-sportback-quattro-s-tr/1728318
Audi A6;3,0 TDi 313 S-line Avant quattro Tiptr.;319900;174.000;Hørsholm;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-313-s-line-avant-quattro-tiptr/1728359
Audi A6;Avant 3,0 TDI S Tronic 218HK Stc 7g Aut.;355000;93.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-s-tronic-218hk-stc-7g-aut/1730480
Audi A6;Avant 3,0 TDI S Tronic 218HK Stc 7g Aut.;3365;93.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-s-tronic-218hk-stc-7g-aut/1730481
Audi A5;Sportback 2,0 TDI Multitr. 150HK 5d 8g Trinl. Gear;249900;132.000;Odense;2016;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tdi-multitr--150hk-5d-8g-trinl--gear/1730530
Audi A3;35 TDi Sport Limited Sportback S-tr.;299900;27.000;Viborg;2019;https://www.biltorvet.dk/bil/audi/a3/35-tdi-sport-limited-sportback-s-tr/1731602
Audi A7;3,0 TDi 218 Sportback quattro S-tr.;449900;173.000;Silkeborg;2016;https://www.biltorvet.dk/bil/audi/a7/3-0-tdi-218-sportback-quattro-s-tr/1731682
Audi A3;Sportback 2,0 TDI Ambiente S Tronic 150HK 5d 7g Aut.;1234;25.000;Hedensted;2015;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tdi-ambiente-s-tronic-150hk-5d-7g-aut/1732731
Audi A6;Avant 3,0 TDI Quattro Tiptr. 286HK Stc 8g Trinl. Gear;1234;1.000;Hedensted;2017;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-quattro-tiptr--286hk-stc-8g-trinl--gear/1732739
Audi A4;Avant 2,0 TDI DPF Multitr. 143HK Stc Trinl. Gear;1234;1.000;Hedensted;2015;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-dpf-multitr--143hk-stc-trinl--gear/1732740
Audi A5;Sportback 3,0 TDI Sport Quattro Tiptr. 286HK 5d 8g Trinl. Gear;150000;50.000;Hedensted;2017;https://www.biltorvet.dk/bil/audi/a5/sportback-3-0-tdi-sport-quattro-tiptr--286hk-5d-8g-trinl--gear/1732755
Audi A6;3,0 TDi 313 S-line quattro Tiptr.;339995;116.000;Kastrup;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-313-s-line-quattro-tiptr/1732923
Audi A7;Sportback 3,0 TDI Quat S Tron 218HK 5d 7g Aut.;100000;50.000;Hedensted;2017;https://www.biltorvet.dk/bil/audi/a7/sportback-3-0-tdi-quat-s-tron-218hk-5d-7g-aut/1733359
Audi Q3;2,0 TDI Quat S Tron 140HK 5d 7g Aut.;50000;-;Hedensted;2015;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-quat-s-tron-140hk-5d-7g-aut/1733407
Audi Q5;3,0 TDI Quat S Tron 240HK 5d 7g Aut.;1234;1.234;Hedensted;2015;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-quat-s-tron-240hk-5d-7g-aut/1733408
Audi Q3;2,0 TDi 150 S-line quattro S-tr.;259800;129.000;Christiansfeld;2015;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-150-s-line-quattro-s-tr/1735830
Audi Q5;3,0 TDi 245 S-line quattro S-tr.;210000;215.000;Faaborg;2013;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-s-line-quattro-s-tr/1736651
Audi A3;2,0 TDi 150 Sport Sportback S-tr.;229900;130.000;Vejle;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback-s-tr/1737197
Audi A4;3,0 TDi 272 S-line Avant quattro Tiptr.;399900;130.000;Odense;2016;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-272-s-line-avant-quattro-tiptr/1739852
Audi A5;2,0 TDi 190 S-line Sportback quattro S-tr.;299700;93.000;Viborg;2015;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-s-line-sportback-quattro-s-tr/1740135
Audi Q5;3,0 TDi 286 S-line quattro Tiptr.;679900;68.000;Odense;2018;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-286-s-line-quattro-tiptr/1740576
Audi A4;2,0 TDi 136 Ultra S-line Avant;189800;131.000;Randers;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-ultra-s-line-avant/1740787
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;379900;143.000;Lunderskov;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1740859
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;277500;165.000;Tørring;2016;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1740995
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;2661;165.000;Tørring;2016;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1740996
Audi A6;3,0 TDi 313 S-line Avant quattro Tiptr.;465000;154.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-313-s-line-avant-quattro-tiptr/1742049
Audi A3;2,0 TDi 150 Sport Sportback S-tr.;184900;175.000;Vodskov;2017;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback-s-tr/1743111
Audi A4;Avant 2,0 TDI S Tronic 150HK Stc 7g Aut.;229900;167.000;Hedensted;2016;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-150hk-stc-7g-aut/1743444
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;347500;83.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1744878
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3277;83.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1744879
Audi A3;30 TDi Sport Limited Sportback S-tr.;289900;52.000;Køge;2019;https://www.biltorvet.dk/bil/audi/a3/30-tdi-sport-limited-sportback-s-tr/1744896
Audi A6;3,0 TDi 272 S-line quattro S-tr.;445000;135.000;Odense;2016;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-272-s-line-quattro-s-tr/1745139
Audi A5;2,0 TDi 190 S-line Sportback Multitr.;239800;168.000;Køge;2015;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-s-line-sportback-multitr/1745570
Audi A3;2,0 TDi 150 Ambition Sportback S-tr.;189800;124.000;Taastrup;2015;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-sportback-s-tr/1745593
Audi A4 Allroad;3,0 TDi 245 quattro S-tr.;299900;140.000;Varde;2014;https://www.biltorvet.dk/bil/audi/a4-allroad/3-0-tdi-245-quattro-s-tr/1746113
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;254900;181.000;Vonge;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1748559
Audi Q3;2,0 TDi 150 Sport Limited S-tr.;254900;132.000;Køge;2018;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-150-sport-limited-s-tr/1748829
Audi Q5;2,0 TDi 190 Sport S-line quattro S-tr.;599880;90.000;Støvring;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-s-line-quattro-s-tr/1749503
Audi Allroad;3,0 V6 TDI Quattro Tiptr. 240HK Stc 6g Aut.;164900;231.000;Vodskov;2011;https://www.biltorvet.dk/bil/audi/allroad/3-0-v6-tdi-quattro-tiptr--240hk-stc-6g-aut/1751926
Audi A3;2,0 TDi 184 Ambition quattro S-tr.;199900;197.000;Grindsted;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-184-ambition-quattro-s-tr/1751947
Audi Q7;3,0 TDi 245 S-line quattro Tiptr.;369900;160.000;Højer;2012;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-245-s-line-quattro-tiptr/1752354
Audi A4;2,0 TDi 177 Avant quattro S-tr.;219900;148.000;Hillerød;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-177-avant-quattro-s-tr/1752503
Audi A6;Avant 3,0 V6 TDI Quattro Tiptr. 225HK Stc Aut.;89900;128.000;Randers;2006;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-v6-tdi-quattro-tiptr--225hk-stc-aut/1752882
Audi A6;2,0 TDi 177 S-line Avant Multitr.;214700;173.000;Gislinge;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-177-s-line-avant-multitr/1753074
Audi A6 Allroad;3,0 TDi 245 quattro S-tr.;329800;139.000;Aalestrup;2013;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-245-quattro-s-tr/1753459
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;347500;67.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1755439
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3277;67.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1755440
Audi A4;2,0 TDi 150 S-line Avant S-tr.;319500;144.000;Nørresundby;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-avant-s-tr/1755674
Audi A3;Sportback 1,6 TDI Sport S Tronic 116HK 5d 7g Aut.;219900;63.000;Hedensted;2017;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-tdi-sport-s-tronic-116hk-5d-7g-aut/1755940
Audi A5;2,0 TDi 190 S-line Sportback Multitr.;249900;88.000;Vejle;2015;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-s-line-sportback-multitr/1755955
Audi A4 Allroad;2,0 TDi 177 quattro S-tr.;239900;160.000;Storvorde;2013;https://www.biltorvet.dk/bil/audi/a4-allroad/2-0-tdi-177-quattro-s-tr/1756926
Audi A6;3,0 TDi 218 S-line Avant S-tr.;339900;96.000;Silkeborg;2016;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-s-tr/1757404
Audi A4;Avant 2,0 TDI S Tronic 190HK Stc 7g Aut.;277500;155.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-190hk-stc-7g-aut/1757555
Audi A4;Avant 2,0 TDI S Tronic 190HK Stc 7g Aut.;2661;155.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-190hk-stc-7g-aut/1757556
Audi A6;3,0 TDi 272 S-line Avant quattro S-tr.;429900;72.000;Hjørring;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-272-s-line-avant-quattro-s-tr/1757923
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;579900;59.000;Grindsted;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1758289
Audi A3;1,6 TDi 116 Sport Sportback S-tr.;289900;20.000;Fredericia;2019;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116-sport-sportback-s-tr/1758437
Audi A6;3,0 TDi 218 S-line Avant S-tr.;399900;118.000;Grindsted;2018;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-s-tr/1759149
Audi A4;2,0 TDi 190 Sport Avant S-tr.;324880;69.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1759602
